time,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,,static,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,RGT,,,LGT,,
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2.76466,15.4528,36.0597,86.4916,28.6351,56.9791,79.2779,7.09318,52.2154,89.9702,12.2269,59.8755,88.1952,,,,,,,,,,,,,,,,,,,,
2.76664,15.5292,36.1045,86.471,28.5793,57.1142,79.2707,7.06596,52.2112,89.9502,12.1482,59.9072,88.1788,,,,,,,,,,,,,,,,,,,,
2.76861,15.6069,36.1517,86.4517,28.5198,57.2556,79.2673,7.03619,52.2038,89.9342,12.0673,59.9346,88.1649,,,,,,,,,,,,,,,,,,,,
2.77059,15.6843,36.1982,86.4314,28.4616,57.3963,79.2649,7.00625,52.1965,89.918,11.9862,59.9617,88.1496,,,,,,,,,,,,,,,,,,,,
2.77257,15.7597,36.2415,86.406,28.4097,57.5337,79.2677,6.97546,52.1894,89.9007,11.904,59.9873,88.1278,,,,,,,,,,,,,,,,,,,,
2.77455,15.8363,36.2848,86.3822,28.3564,57.6714,79.2688,6.94523,52.1819,89.8839,11.8226,60.0121,88.1069,,,,,,,,,,,,,,,,,,,,
2.77652,15.9187,36.3283,86.3656,28.2965,57.8108,79.2614,6.91772,52.1729,89.8704,11.7444,60.0328,88.0897,,,,,,,,,,,,,,,,,,,,
2.7785,16.0019,36.3715,86.3488,28.236,57.9494,79.2539,6.89072,52.1632,89.8567,11.6662,60.054,88.0735,,,,,,,,,,,,,,,,,,,,
2.78048,16.0891,36.4126,86.3307,28.1718,58.0846,79.2461,6.86616,52.1501,89.8417,11.5875,60.0778,88.0616,,,,,,,,,,,,,,,,,,,,
2.78246,16.1762,36.454,86.3125,28.1078,58.2202,79.2404,6.84129,52.1364,89.8271,11.5085,60.1,88.0493,,,,,,,,,,,,,,,,,,,,
2.78443,16.2631,36.4964,86.2942,28.0448,58.3576,79.2452,6.81489,52.119,89.8141,11.4276,60.1145,88.035,,,,,,,,,,,,,,,,,,,,
2.78641,16.3501,36.539,86.2762,27.981,58.4961,79.2489,6.78857,52.1013,89.8014,11.3458,60.1295,88.0201,,,,,,,,,,,,,,,,,,,,
2.78839,16.4377,36.5821,86.2597,27.9136,58.6393,79.2472,6.76266,52.0821,89.7907,11.2591,60.1474,88.0023,,,,,,,,,,,,,,,,,,,,
2.79037,16.5256,36.6245,86.2434,27.8467,58.7808,79.2462,6.73751,52.0625,89.78,11.1738,60.1642,87.9859,,,,,,,,,,,,,,,,,,,,
2.79234,16.6152,36.6636,86.2283,27.7825,58.9133,79.2489,6.71609,52.0405,89.7692,11.0957,60.1757,87.9762,,,,,,,,,,,,,,,,,,,,
2.79432,16.7058,36.7034,86.2125,27.7187,59.046,79.2509,6.69469,52.019,89.7589,11.0174,60.1876,87.9675,,,,,,,,,,,,,,,,,,,,
2.7963,16.8013,36.7465,86.1935,27.6568,59.1799,79.2496,6.6733,51.9994,89.7512,10.9376,60.2009,87.9639,,,,,,,,,,,,,,,,,,,,
2.79828,16.8967,36.7898,86.1759,27.5954,59.3152,79.2519,6.65266,51.9789,89.744,10.8566,60.2119,87.9609,,,,,,,,,,,,,,,,,,,,
2.80025,16.9917,36.8343,86.1648,27.5368,59.4579,79.272,6.63577,51.9537,89.739,10.7685,60.211,87.9611,,,,,,,,,,,,,,,,,,,,
2.80223,17.0865,36.8783,86.1533,27.4779,59.5989,79.2897,6.6185,51.9275,89.7337,10.6813,60.2106,87.9599,,,,,,,,,,,,,,,,,,,,
2.80421,17.1796,36.9203,86.1399,27.4168,59.7308,79.2948,6.59934,51.8965,89.7267,10.5989,60.2126,87.9515,,,,,,,,,,,,,,,,,,,,
2.80619,17.2755,36.9622,86.1264,27.3526,59.8628,79.3001,6.58076,51.8653,89.7192,10.5167,60.2156,87.9442,,,,,,,,,,,,,,,,,,,,
2.80817,17.3851,37.0038,86.113,27.2726,59.995,79.3063,6.5652,51.8334,89.7096,10.4361,60.2236,87.9421,,,,,,,,,,,,,,,,,,,,
2.81014,17.4925,37.0455,86.0989,27.19,60.1261,79.3134,6.55149,51.801,89.702,10.3528,60.2313,87.9405,,,,,,,,,,,,,,,,,,,,
2.81212,17.5884,37.088,86.0813,27.0938,60.2516,79.3251,6.54738,51.7653,89.7052,10.2556,60.2369,87.9424,,,,,,,,,,,,,,,,,,,,
2.8141,17.6856,37.1307,86.0656,27.0005,60.3778,79.3374,6.54016,51.729,89.7078,10.1639,60.2406,87.9431,,,,,,,,,,,,,,,,,,,,
2.81608,17.7892,37.1747,86.0601,26.9227,60.5076,79.3535,6.51663,51.689,89.7073,10.1011,60.2344,87.938,,,,,,,,,,,,,,,,,,,,
2.81805,17.8936,37.2183,86.0523,26.8453,60.6365,79.3686,6.4948,51.6482,89.7077,10.0368,60.2262,87.9326,,,,,,,,,,,,,,,,,,,,
2.82003,18.0012,37.2607,86.0326,26.7696,60.7599,79.3784,6.48186,51.6036,89.7125,9.96489,60.2076,87.9254,,,,,,,,,,,,,,,,,,,,
2.82201,18.1087,37.3037,86.0138,26.6936,60.8847,79.3904,6.46908,51.559,89.7181,9.89265,60.1883,87.9205,,,,,,,,,,,,,,,,,,,,
2.82399,18.2155,37.3498,85.9994,26.6161,61.017,79.4142,6.45718,51.5143,89.7274,9.8189,60.1657,87.9281,,,,,,,,,,,,,,,,,,,,
2.82596,18.3222,37.3953,85.9856,26.5384,61.1481,79.4364,6.44757,51.4689,89.7392,9.74486,60.1435,87.9357,,,,,,,,,,,,,,,,,,,,
2.82794,18.4283,37.438,85.9754,26.4589,61.2735,79.4502,6.45022,51.4201,89.7645,9.6693,60.1229,87.9435,,,,,,,,,,,,,,,,,,,,
2.82992,18.5359,37.4809,85.9652,26.3792,61.3989,79.466,6.45144,51.3717,89.7869,9.59385,60.1024,87.9526,,,,,,,,,,,,,,,,,,,,
2.8319,18.6515,37.525,85.955,26.2984,61.5244,79.4922,6.44491,51.3254,89.7927,9.51904,60.0822,87.9685,,,,,,,,,,,,,,,,,,,,
2.83387,18.7663,37.5693,85.9444,26.2175,61.6503,79.5191,6.43841,51.2785,89.7986,9.44355,60.061,87.9838,,,,,,,,,,,,,,,,,,,,
2.83585,18.8768,37.6145,85.9315,26.1363,61.7788,79.5498,6.43206,51.2281,89.8045,9.36441,60.0348,87.9959,,,,,,,,,,,,,,,,,,,,
2.83783,18.9874,37.6597,85.9202,26.0553,61.9046,79.5794,6.42491,51.1788,89.8109,9.28655,60.0077,88.0099,,,,,,,,,,,,,,,,,,,,
2.83981,19.0983,37.7052,85.9174,25.9758,62.0148,79.6037,6.41329,51.1355,89.82,9.21573,59.9751,88.0344,,,,,,,,,,,,,,,,,,,,
2.84178,19.2104,37.7515,85.914,25.8958,62.1282,79.6306,6.40079,51.0933,89.8323,9.14463,59.9416,88.058,,,,,,,,,,,,,,,,,,,,
2.84376,19.3299,37.8026,85.9076,25.8129,62.2589,79.6714,6.38335,51.0581,89.8624,9.07187,59.9032,88.0772,,,,,,,,,,,,,,,,,,,,
2.84574,19.449,37.8536,85.9005,25.7297,62.3868,79.7109,6.36635,51.0229,89.8902,8.99871,59.8652,88.0966,,,,,,,,,,,,,,,,,,,,
2.84772,19.5657,37.9036,85.8892,25.6457,62.4989,79.7427,6.35182,50.9883,89.9052,8.92325,59.8297,88.1174,,,,,,,,,,,,,,,,,,,,
2.84969,19.683,37.9533,85.8781,25.5604,62.6105,79.7739,6.34095,50.9482,89.9199,8.84854,59.7932,88.1386,,,,,,,,,,,,,,,,,,,,
2.85167,19.8042,38.0006,85.8681,25.4676,62.7196,79.802,6.35089,50.877,89.9328,8.7781,59.7508,88.1619,,,,,,,,,,,,,,,,,,,,
2.85365,19.9243,38.0487,85.8592,25.3767,62.8305,79.833,6.36021,50.8078,89.9453,8.70737,59.7073,88.1858,,,,,,,,,,,,,,,,,,,,
2.85563,20.0379,38.1011,85.8567,25.2958,62.9515,79.8808,6.36604,50.7505,89.9563,8.63497,59.6568,88.2135,,,,,,,,,,,,,,,,,,,,
2.8576,20.1524,38.1532,85.8523,25.2138,63.0704,79.927,6.37414,50.6891,89.9737,8.5626,59.6061,88.2411,,,,,,,,,,,,,,,,,,,,
2.85958,20.272,38.2034,85.8367,25.125,63.1765,79.9646,6.39528,50.6048,90.0286,8.49035,59.5541,88.2682,,,,,,,,,,,,,,,,,,,,
2.86156,20.3899,38.2543,85.823,25.0369,63.2841,80.0043,6.41304,50.523,90.0793,8.41957,59.5027,88.2953,,,,,,,,,,,,,,,,,,,,
2.86354,20.498,38.3095,85.82,24.9529,63.4011,80.0572,6.41116,50.4563,90.1061,8.35734,59.4549,88.3225,,,,,,,,,,,,,,,,,,,,
2.86552,20.6079,38.3646,85.8172,24.8689,63.518,80.1108,6.40925,50.3891,90.1325,8.2934,59.4052,88.3499,,,,,,,,,,,,,,,,,,,,
2.86749,20.7285,38.42,85.8154,24.7851,63.6342,80.1682,6.40722,50.3193,90.157,8.21948,59.3442,88.3783,,,,,,,,,,,,,,,,,,,,
2.86947,20.8497,38.4755,85.8128,24.7004,63.7487,80.2257,6.40563,50.2497,90.1808,8.1468,59.2836,88.4078,,,,,,,,,,,,,,,,,,,,
2.87145,20.9749,38.532,85.8056,24.61,63.8527,80.2833,6.40676,50.1807,90.1999,8.08155,59.2254,88.4441,,,,,,,,,,,,,,,,,,,,
2.87343,21.1007,38.5893,85.7983,24.5156,63.9545,80.3423,6.40805,50.1127,90.2194,8.01536,59.1661,88.4809,,,,,,,,,,,,,,,,,,,,
2.8754,21.2299,38.651,85.791,24.3969,64.0425,80.4098,6.41034,50.0503,90.2417,7.94358,59.1005,88.5211,,,,,,,,,,,,,,,,,,,,
2.87738,21.3582,38.7123,85.7844,24.2821,64.1319,80.4766,6.42607,49.971,90.2504,7.87268,59.0354,88.5603,,,,,,,,,,,,,,,,,,,,
2.87936,21.4807,38.7711,85.782,24.1904,64.2294,80.5393,6.5232,49.7891,90.1773,7.80711,58.9732,88.5932,,,,,,,,,,,,,,,,,,,,
2.88134,21.6034,38.8299,85.7801,24.0975,64.3269,80.6029,6.61088,49.6204,90.1161,7.7414,58.9104,88.6268,,,,,,,,,,,,,,,,,,,,
2.88331,21.7274,38.8887,85.7815,23.9966,64.4252,80.6723,6.64079,49.5331,90.1274,7.67476,58.8432,88.6647,,,,,,,,,,,,,,,,,,,,
2.88529,21.851,38.9483,85.7822,23.898,64.5231,80.7431,6.67406,49.4469,90.1386,7.61103,58.7751,88.7024,,,,,,,,,,,,,,,,,,,,
2.88727,21.9721,39.0125,85.7793,23.813,64.619,80.8225,6.72812,49.3672,90.1488,7.56519,58.7014,88.7393,,,,,,,,,,,,,,,,,,,,
2.88925,22.0925,39.0755,85.7774,23.7255,64.7151,80.9015,6.77839,49.2865,90.161,7.51788,58.6276,88.7761,,,,,,,,,,,,,,,,,,,,
2.89122,22.2082,39.1301,85.7819,23.6219,64.8131,80.9772,6.80503,49.1994,90.1854,7.46135,58.5531,88.8124,,,,,,,,,,,,,,,,,,,,
2.8932,22.3248,39.1869,85.7864,23.5192,64.9094,81.0537,6.83243,49.1118,90.2086,7.4047,58.4807,88.8496,,,,,,,,,,,,,,,,,,,,
2.89518,22.4466,39.2572,85.7904,23.4231,64.9952,81.1347,6.86473,49.0209,90.2249,7.34728,58.421,88.893,,,,,,,,,,,,,,,,,,,,
2.89716,22.5678,39.3272,85.7937,23.3263,65.081,81.2174,6.89793,48.9322,90.2411,7.29332,58.3561,88.9344,,,,,,,,,,,,,,,,,,,,
2.89913,22.6848,39.3951,85.7934,23.2254,65.1676,81.3108,6.93685,48.8578,90.2562,7.2614,58.259,88.9622,,,,,,,,,,,,,,,,,,,,
2.90111,22.803,39.4637,85.7938,23.1244,65.2547,81.4027,6.97477,48.7803,90.2713,7.2279,58.1641,88.9915,,,,,,,,,,,,,,,,,,,,
2.90309,22.9285,39.5366,85.7986,23.023,65.3455,81.4843,7.00622,48.6824,90.2859,7.18419,58.0829,89.0295,,,,,,,,,,,,,,,,,,,,
2.90507,23.0534,39.6084,85.8033,22.9223,65.4366,81.5672,7.03903,48.5871,90.301,7.14063,58.0014,89.068,,,,,,,,,,,,,,,,,,,,
2.90704,23.1742,39.6736,85.8075,22.8252,65.5298,81.659,7.08069,48.5075,90.3196,7.09799,57.918,89.1097,,,,,,,,,,,,,,,,,,,,
2.90902,23.2946,39.7392,85.8121,22.7286,65.6222,81.7524,7.12235,48.4265,90.338,7.05524,57.8335,89.1501,,,,,,,,,,,,,,,,,,,,
2.911,23.4124,39.8085,85.8195,22.6353,65.7092,81.856,7.16395,48.3359,90.3549,7.01175,57.7421,89.1827,,,,,,,,,,,,,,,,,,,,
2.91298,23.5298,39.8781,85.8274,22.5441,65.7983,81.9586,7.20496,48.2461,90.3709,6.96856,57.6515,89.216,,,,,,,,,,,,,,,,,,,,
2.91495,23.6448,39.9495,85.8386,22.467,65.9013,82.0547,7.2421,48.1622,90.3812,6.92744,57.5657,89.2545,,,,,,,,,,,,,,,,,,,,
2.91693,23.7596,40.0216,85.8494,22.3876,66.0018,82.1521,7.27936,48.0775,90.3929,6.88664,57.4783,89.2942,,,,,,,,,,,,,,,,,,,,
2.91891,23.8731,40.099,85.8564,22.2923,66.0858,82.2578,7.3175,47.987,90.4133,6.84802,57.3795,89.3426,,,,,,,,,,,,,,,,,,,,
2.92089,23.9872,40.1767,85.8632,22.1958,66.1694,82.3635,7.35654,47.8963,90.4332,6.80998,57.2818,89.39,,,,,,,,,,,,,,,,,,,,
2.92286,24.1049,40.2574,85.8679,22.0907,66.2498,82.4691,7.40173,47.8044,90.4488,6.77598,57.191,89.4295,,,,,,,,,,,,,,,,,,,,
2.92484,24.2226,40.3375,85.8735,21.9866,66.3287,82.5758,7.44747,47.7134,90.4636,6.74191,57.1003,89.47,,,,,,,,,,,,,,,,,,,,
2.92682,24.3399,40.4143,85.8861,21.8893,66.3966,82.6908,7.49692,47.6295,90.4734,6.70742,57.0104,89.5169,,,,,,,,,,,,,,,,,,,,
2.9288,24.4547,40.4916,85.8985,21.791,66.4656,82.8049,7.54596,47.5452,90.484,6.67352,56.9208,89.5642,,,,,,,,,,,,,,,,,,,,
2.93078,24.5522,40.5725,85.9101,21.6862,66.5419,82.9129,7.5921,47.4588,90.5003,6.64368,56.8328,89.615,,,,,,,,,,,,,,,,,,,,
2.93275,24.6517,40.6538,85.922,21.5809,66.6179,83.0222,7.63888,47.3727,90.5171,6.61391,56.745,89.6651,,,,,,,,,,,,,,,,,,,,
2.93473,24.7648,40.7379,85.9361,21.4722,66.6915,83.1405,7.69016,47.2888,90.5384,6.58472,56.6595,89.7111,,,,,,,,,,,,,,,,,,,,
2.93671,24.8775,40.8223,85.9496,21.3637,66.765,83.2592,7.74156,47.2048,90.5583,6.55611,56.5735,89.7579,,,,,,,,,,,,,,,,,,,,
2.93869,24.9869,40.909,85.9589,21.2572,66.8385,83.3803,7.79382,47.1197,90.5692,6.53165,56.484,89.8104,,,,,,,,,,,,,,,,,,,,
2.94066,25.0975,40.9962,85.9676,21.1502,66.9122,83.5013,7.84663,47.0354,90.5802,6.50739,56.3947,89.8621,,,,,,,,,,,,,,,,,,,,
2.94264,25.2161,41.087,85.971,21.0404,66.9869,83.6214,7.90333,46.9567,90.5917,6.48463,56.3074,89.9085,,,,,,,,,,,,,,,,,,,,
2.94462,25.3378,41.1773,85.976,20.9315,67.0603,83.7429,7.96047,46.8754,90.6034,6.46301,56.2189,89.9548,,,,,,,,,,,,,,,,,,,,
2.9466,25.4826,41.2636,85.9921,20.8293,67.1247,83.8743,8.02077,46.7762,90.6167,6.44958,56.1221,89.9998,,,,,,,,,,,,,,,,,,,,
2.94857,25.6239,41.3517,86.0071,20.7268,67.1894,84.0045,8.08068,46.6796,90.63,6.43566,56.0264,90.0448,,,,,,,,,,,,,,,,,,,,
2.95055,25.7398,41.4532,86.0149,20.6224,67.2564,84.1263,8.13768,46.6018,90.644,6.41817,55.9389,90.0888,,,,,,,,,,,,,,,,,,,,
2.95253,25.8539,41.5537,86.023,20.5188,67.3226,84.2505,8.19467,46.5243,90.658,6.40189,55.8505,90.1339,,,,,,,,,,,,,,,,,,,,
2.95451,25.954,41.6478,86.0343,20.4211,67.3832,84.3918,8.25156,46.4485,90.6718,6.39445,55.7552,90.1863,,,,,,,,,,,,,,,,,,,,
2.95648,26.0542,41.7426,86.0475,20.3238,67.4434,84.5323,8.30895,46.3723,90.6856,6.38702,55.6604,90.2385,,,,,,,,,,,,,,,,,,,,
2.95846,26.1546,41.8422,86.0749,20.2296,67.5013,84.666,8.37004,46.2935,90.6989,6.3796,55.5686,90.2899,,,,,,,,,,,,,,,,,,,,
2.96044,26.2555,41.9416,86.1012,20.1347,67.5589,84.7997,8.43158,46.2145,90.7127,6.3724,55.4762,90.3411,,,,,,,,,,,,,,,,,,,,
2.96242,26.3595,42.0384,86.1189,20.0344,67.6146,84.9339,8.49651,46.1352,90.7306,6.36679,55.3795,90.3901,,,,,,,,,,,,,,,,,,,,
2.96439,26.4627,42.1356,86.1378,19.9353,67.6704,85.069,8.56158,46.0565,90.7474,6.36112,55.2834,90.4385,,,,,,,,,,,,,,,,,,,,
2.96637,26.5598,42.235,86.1664,19.8466,67.7261,85.2112,8.62775,45.9835,90.7561,6.355,55.1923,90.4815,,,,,,,,,,,,,,,,,,,,
2.96835,26.6582,42.3353,86.1947,19.7577,67.7811,85.3533,8.69402,45.9102,90.7659,6.34977,55.1012,90.5254,,,,,,,,,,,,,,,,,,,,
2.97033,26.7678,42.4421,86.2207,19.6671,67.8304,85.4936,8.76107,45.8354,90.7837,6.35147,55.0096,90.5767,,,,,,,,,,,,,,,,,,,,
2.9723,26.8761,42.5482,86.247,19.5763,67.8799,85.6348,8.82836,45.761,90.8021,6.3531,54.9184,90.6286,,,,,,,,,,,,,,,,,,,,
2.97428,26.9747,42.649,86.2755,19.4843,67.9308,85.7827,8.89749,45.6912,90.8262,6.3541,54.8298,90.6852,,,,,,,,,,,,,,,,,,,,
2.97626,27.0734,42.7499,86.3039,19.3917,67.9817,85.9291,8.96614,45.6216,90.8494,6.35517,54.7402,90.7414,,,,,,,,,,,,,,,,,,,,
2.97824,27.1738,42.8513,86.3321,19.2938,68.0339,86.0626,9.03098,45.554,90.8668,6.35673,54.6426,90.7948,,,,,,,,,,,,,,,,,,,,
2.98021,27.2741,42.9531,86.3604,19.196,68.0854,86.1979,9.09749,45.4859,90.8832,6.35876,54.5469,90.8476,,,,,,,,,,,,,,,,,,,,
2.98219,27.3749,43.0574,86.3898,19.0986,68.131,86.3482,9.17744,45.4139,90.8924,6.36446,54.4657,90.8961,,,,,,,,,,,,,,,,,,,,
2.98417,27.4757,43.1626,86.4204,19.0018,68.1768,86.4983,9.25619,45.3429,90.9031,6.3712,54.3851,90.9449,,,,,,,,,,,,,,,,,,,,
2.98615,27.5777,43.2743,86.4607,18.9089,68.2244,86.6464,9.32528,45.2794,90.9258,6.38636,54.3083,90.9965,,,,,,,,,,,,,,,,,,,,
2.98813,27.6791,43.3867,86.4997,18.8156,68.2716,86.7947,9.39539,45.2171,90.9483,6.40005,54.2307,91.0481,,,,,,,,,,,,,,,,,,,,
2.9901,27.7763,43.5045,86.5294,18.7195,68.3159,86.9443,9.47385,45.1643,90.9696,6.40176,54.145,91.1002,,,,,,,,,,,,,,,,,,,,
2.99208,27.8712,43.6179,86.5597,18.6231,68.36,87.0931,9.55166,45.1111,90.9905,6.4043,54.0603,91.1519,,,,,,,,,,,,,,,,,,,,
2.99406,27.946,43.6949,86.5953,18.5246,68.4038,87.2356,9.62398,45.0552,91.0071,6.41373,53.9824,91.1998,,,,,,,,,,,,,,,,,,,,
2.99604,28.0247,43.7775,86.6319,18.4267,68.4472,87.3782,9.69689,44.9995,91.0243,6.42304,53.9047,91.2476,,,,,,,,,,,,,,,,,,,,
2.99801,28.1356,43.9072,86.6769,18.3334,68.4879,87.5216,9.77476,44.9462,91.0462,6.43139,53.8272,91.2952,,,,,,,,,,,,,,,,,,,,
2.99999,28.2443,44.0345,86.7222,18.2407,68.5285,87.6655,9.85245,44.8937,91.0681,6.44051,53.75,91.3427,,,,,,,,,,,,,,,,,,,,
3.00197,28.3343,44.1414,86.7711,18.1525,68.5684,87.8135,9.92867,44.8477,91.0891,6.45631,53.6746,91.3907,,,,,,,,,,,,,,,,,,,,
3.00395,28.4252,44.2522,86.8188,18.0636,68.6078,87.9618,10.0045,44.8017,91.1103,6.47171,53.5996,91.4386,,,,,,,,,,,,,,,,,,,,
3.00592,28.5241,44.3971,86.8567,17.9687,68.6439,88.1124,10.077,44.7571,91.133,6.48373,53.528,91.4858,,,,,,,,,,,,,,,,,,,,
3.0079,28.622,44.5382,86.8966,17.8743,68.68,88.2633,10.1498,44.7124,91.1563,6.49526,53.4567,91.5322,,,,,,,,,,,,,,,,,,,,
3.00988,28.7109,44.6453,86.9528,17.7845,68.7164,88.4171,10.2241,44.6669,91.1859,6.50251,53.3887,91.5709,,,,,,,,,,,,,,,,,,,,
3.01186,28.7979,44.7509,87.0109,17.6948,68.7529,88.5703,10.2984,44.6221,91.2151,6.51075,53.3213,91.6105,,,,,,,,,,,,,,,,,,,,
3.01383,28.8683,44.8425,87.0851,17.6068,68.7909,88.7184,10.3711,44.584,91.2405,6.52775,53.2594,91.6572,,,,,,,,,,,,,,,,,,,,
3.01581,28.9405,44.9363,87.1568,17.5183,68.8283,88.8675,10.4434,44.546,91.266,6.54454,53.1975,91.7036,,,,,,,,,,,,,,,,,,,,
3.01779,29.0286,45.0505,87.2079,17.4258,68.8608,89.025,10.5118,44.5096,91.2913,6.55951,53.1352,91.7473,,,,,,,,,,,,,,,,,,,,
3.01977,29.1165,45.1649,87.2593,17.3344,68.893,89.1816,10.5835,44.4751,91.3155,6.5759,53.0741,91.7899,,,,,,,,,,,,,,,,,,,,
3.02174,29.202,45.2802,87.3135,17.2531,68.9221,89.3301,10.6842,44.4584,91.3302,6.60518,53.0247,91.8224,,,,,,,,,,,,,,,,,,,,
3.02372,29.287,45.3959,87.3697,17.1716,68.951,89.4785,10.7826,44.4407,91.346,6.63346,52.9742,91.8563,,,,,,,,,,,,,,,,,,,,
3.0257,29.3681,45.5143,87.444,17.0885,68.9782,89.6262,10.861,44.4135,91.373,6.6526,52.9128,91.9022,,,,,,,,,,,,,,,,,,,,
3.02768,29.4487,45.6316,87.5178,17.0052,69.0057,89.7744,10.939,44.3863,91.3993,6.67216,52.8523,91.9467,,,,,,,,,,,,,,,,,,,,
3.02965,29.5247,45.7388,87.587,16.9201,69.0359,89.9285,11.0147,44.3591,91.4193,6.6956,52.7998,91.9784,,,,,,,,,,,,,,,,,,,,
3.03163,29.601,45.8462,87.6568,16.8353,69.0658,90.0817,11.0901,44.3322,91.4405,6.71875,52.7471,92.0104,,,,,,,,,,,,,,,,,,,,
3.03361,29.6807,45.9558,87.7311,16.7526,69.0932,90.2278,11.1633,44.3067,91.4721,6.73903,52.6922,92.0461,,,,,,,,,,,,,,,,,,,,
3.03559,29.7594,46.0649,87.8053,16.67,69.1203,90.374,11.2363,44.2818,91.5037,6.75961,52.6373,92.0827,,,,,,,,,,,,,,,,,,,,
3.03756,29.8297,46.1699,87.8788,16.5878,69.1447,90.5229,11.3081,44.2624,91.5338,6.78293,52.5825,92.127,,,,,,,,,,,,,,,,,,,,
3.03954,29.9004,46.2749,87.9525,16.506,69.1691,90.6718,11.3799,44.2422,91.5635,6.80613,52.5279,92.1707,,,,,,,,,,,,,,,,,,,,
3.04152,29.9745,46.3803,88.0285,16.4276,69.1943,90.8217,11.4522,44.2151,91.5887,6.828,52.4764,92.2089,,,,,,,,,,,,,,,,,,,,
3.0435,30.0486,46.4856,88.1042,16.3494,69.2191,90.9722,11.5246,44.1891,91.6144,6.85024,52.4251,92.2469,,,,,,,,,,,,,,,,,,,,
3.04547,30.1226,46.5911,88.1772,16.2738,69.2405,91.1291,11.5987,44.1736,91.6441,6.87602,52.3759,92.283,,,,,,,,,,,,,,,,,,,,
3.04745,30.1969,46.6965,88.2506,16.1982,69.2614,91.2851,11.6724,44.1569,91.6744,6.90183,52.3265,92.3195,,,,,,,,,,,,,,,,,,,,
3.04943,30.273,46.8021,88.3284,16.1223,69.2783,91.4327,11.7416,44.1289,91.7102,6.92801,52.2746,92.3594,,,,,,,,,,,,,,,,,,,,
3.05141,30.3491,46.909,88.4065,16.0465,69.2966,91.5792,11.8119,44.1032,91.745,6.95483,52.2235,92.3996,,,,,,,,,,,,,,,,,,,,
3.05339,30.4246,47.0296,88.4877,15.9722,69.3307,91.7152,11.8931,44.0996,91.7714,6.98831,52.1807,92.4433,,,,,,,,,,,,,,,,,,,,
3.05536,30.4997,47.1487,88.5688,15.8965,69.3599,91.8517,11.9736,44.0953,91.7982,7.01997,52.1366,92.4876,,,,,,,,,,,,,,,,,,,,
3.05734,30.5712,47.2528,88.6488,15.8062,69.3401,91.9928,12.0467,44.0839,91.8301,7.03288,52.0812,92.5384,,,,,,,,,,,,,,,,,,,,
3.05932,30.6424,47.3563,88.7297,15.7179,69.3228,92.1344,12.1197,44.0722,91.8624,7.04717,52.0272,92.5882,,,,,,,,,,,,,,,,,,,,
3.0613,30.71,47.4544,88.8205,15.65,69.3325,92.2808,12.1922,44.0575,91.8983,7.0758,51.989,92.6276,,,,,,,,,,,,,,,,,,,,
3.06327,30.7776,47.5534,88.9109,15.5833,69.3439,92.427,12.2649,44.0427,91.9343,7.10485,51.9509,92.6683,,,,,,,,,,,,,,,,,,,,
3.06525,30.8451,47.6626,88.9971,15.529,69.3727,92.5712,12.3412,44.0277,91.9721,7.13834,51.9136,92.7233,,,,,,,,,,,,,,,,,,,,
3.06723,30.9122,47.7702,89.0839,15.4742,69.4002,92.7157,12.4163,44.0115,92.0099,7.1718,51.876,92.7774,,,,,,,,,,,,,,,,,,,,
3.06921,30.9739,47.8601,89.178,15.413,69.4141,92.8628,12.4796,43.9837,92.0492,7.20488,51.8344,92.8219,,,,,,,,,,,,,,,,,,,,
3.07118,31.0357,47.9506,89.2723,15.3516,69.4278,93.0091,12.5438,43.9572,92.0884,7.23867,51.7926,92.8675,,,,,,,,,,,,,,,,,,,,
3.07316,31.0985,48.0484,89.3691,15.2883,69.4381,93.1459,12.617,43.9451,92.1265,7.28026,51.7481,92.9256,,,,,,,,,,,,,,,,,,,,
3.07514,31.1619,48.1477,89.4651,15.2257,69.4484,93.283,12.6908,43.934,92.1652,7.3216,51.7041,92.9833,,,,,,,,,,,,,,,,,,,,
3.07712,31.2309,48.2641,89.5525,15.1712,69.4597,93.4243,12.772,43.9352,92.2108,7.36012,51.6666,93.0367,,,,,,,,,,,,,,,,,,,,
3.07909,31.2985,48.3763,89.6418,15.1166,69.4705,93.5657,12.8531,43.9361,92.256,7.39895,51.629,93.0901,,,,,,,,,,,,,,,,,,,,
3.08107,31.3493,48.4408,89.7523,15.0618,69.4763,93.708,12.9321,43.9338,92.2972,7.44128,51.5899,93.1439,,,,,,,,,,,,,,,,,,,,
3.08305,31.4015,48.5089,89.8609,15.0075,69.4821,93.8502,13.0113,43.9314,92.3393,7.4837,51.5513,93.198,,,,,,,,,,,,,,,,,,,,
3.08503,31.4712,48.6178,89.947,14.9592,69.4868,93.9915,13.0935,43.928,92.3908,7.52711,51.519,93.2564,,,,,,,,,,,,,,,,,,,,
3.087,31.5399,48.7249,90.0343,14.9107,69.4917,94.133,13.1755,43.925,92.4421,7.57093,51.4865,93.3144,,,,,,,,,,,,,,,,,,,,
